"","FIPS","V1","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","REPDIST","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Weapon.Used.Code","Weapon.Description","Status.Code","Status.Description","Crime.Code.1","Crime.Code.2","Crime.Code.3","Crime.Code.4","Address","Cross.Street","Location","RPT_DELAY","RPT_DELAY_1DAY","RPT_DELAY_1WEEK","RPT_DELAY_1MONTH","RPT_DELAY_MONTHS","lat","lon","OBJECTID","COUNTY","STATE","POPULATION","SQMI","ID","sourceCoun","ENRICH_FID","aggregatio","HasData","CIVLBFR_CY","EMP_CY","INDAGRI_CY","INDMIN_CY","INDCONS_CY","INDMANU_CY","INDWHTR_CY","INDRTTR_CY","INDTRAN_CY","INDUTIL_CY","INDINFO_CY","INDFIN_CY","INDRE_CY","INDTECH_CY","INDMGMT_CY","INDADMN_CY","INDEDUC_CY","INDHLTH_CY","INDARTS_CY","INDFOOD_CY","INDOTSV_CY","INDPUBL_CY","UNEMP_CY","UNEMPRT_CY","pop.total","pop.male","pop.u20","pop.20.64","pop.o64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","pop.single.hh","hh.size","no.school","poverty","med.income","pop.no.insur","pop.unempl","vict.white","vict.black","vict.latin","vict.asian"
"1116","06037134903",594180,152107869,"2015-03-26","2014-06-15",1400,21,"Topanga",2157,121,"RAPE, FORCIBLE","0527 0537",38,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"6800    INDEPENDENCE                 AV","","(34.1938, -118.5906)",284,0,0,0,1,34.1938,-118.5906,"1309","Los Angeles","CA","5531",0.22,"308","US","1309","BlockApportionment:US.BlockGroups","1","3270","3111","0","0","169","221","59","406","124","34","189","344","177","298","0","187","155","208","82","395","43","20","159",4.9,6088,47.6,23.5,73.1,3.39999999999999,17.362023653088,57.5,11,0.4,19.4,0.8,42.2,3.8,43.8,2466,32.835085413929,2.29,14.1,21.8,51652,11.2,5.2,0,1,0,0
"1117","06037134903",584900,142114897,"2014-08-31","2014-08-29",1700,21,"Topanga",2157,121,"RAPE, FORCIBLE","0500 1402",14,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"21200    KITTRIDGE                    ST","","(34.1912, -118.5941)",2,0,1,1,0,34.1912,-118.5941,"1309","Los Angeles","CA","5531",0.22,"308","US","1309","BlockApportionment:US.BlockGroups","1","3270","3111","0","0","169","221","59","406","124","34","189","344","177","298","0","187","155","208","82","395","43","20","159",4.9,6088,47.6,23.5,73.1,3.39999999999999,17.362023653088,57.5,11,0.4,19.4,0.8,42.2,3.8,43.8,2466,32.835085413929,2.29,14.1,21.8,51652,11.2,5.2,0,0,1,0
"1118","06037134903",594181,152107872,"2015-03-26","2013-12-27",2130,21,"Topanga",2157,121,"RAPE, FORCIBLE","0400 0532 0527",39,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"6800    INDEPENDENCE                 AV","","(34.1938, -118.5906)",454,0,0,0,1,34.1938,-118.5906,"1309","Los Angeles","CA","5531",0.22,"308","US","1309","BlockApportionment:US.BlockGroups","1","3270","3111","0","0","169","221","59","406","124","34","189","344","177","298","0","187","155","208","82","395","43","20","159",4.9,6088,47.6,23.5,73.1,3.39999999999999,17.362023653088,57.5,11,0.4,19.4,0.8,42.2,3.8,43.8,2466,32.835085413929,2.29,14.1,21.8,51652,11.2,5.2,0,1,0,0
"1119","06037134903",581586,142108597,"2014-04-14","2013-12-16",730,21,"Topanga",2157,121,"RAPE, FORCIBLE","0527",56,"F","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"21200    KITTRIDGE                    ST","","(34.1912, -118.5941)",119,0,0,0,1,34.1912,-118.5941,"1309","Los Angeles","CA","5531",0.22,"308","US","1309","BlockApportionment:US.BlockGroups","1","3270","3111","0","0","169","221","59","406","124","34","189","344","177","298","0","187","155","208","82","395","43","20","159",4.9,6088,47.6,23.5,73.1,3.39999999999999,17.362023653088,57.5,11,0.4,19.4,0.8,42.2,3.8,43.8,2466,32.835085413929,2.29,14.1,21.8,51652,11.2,5.2,0,0,0,0
"1120","06037134903",1140787,172110033,"2017-04-29","2017-04-29",100,21,"Topanga",2157,121,"RAPE, FORCIBLE","1402 0507 1206 0510",21,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"21000    VANOWEN                      ST","","(34.1938, -118.5906)",0,1,1,1,0,34.1938,-118.5906,"1309","Los Angeles","CA","5531",0.22,"308","US","1309","BlockApportionment:US.BlockGroups","1","3270","3111","0","0","169","221","59","406","124","34","189","344","177","298","0","187","155","208","82","395","43","20","159",4.9,6088,47.6,23.5,73.1,3.39999999999999,17.362023653088,57.5,11,0.4,19.4,0.8,42.2,3.8,43.8,2466,32.835085413929,2.29,14.1,21.8,51652,11.2,5.2,1,0,0,0
"1121","06037134903",320047,132107452,"2013-03-18","2012-12-06",2245,21,"Topanga",2157,121,"RAPE, FORCIBLE","0527 0913 0507 0400",24,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"21200    KITTRIDGE                    ST","","(34.1912, -118.5941)",102,0,0,0,1,34.1912,-118.5941,"1309","Los Angeles","CA","5531",0.22,"308","US","1309","BlockApportionment:US.BlockGroups","1","3270","3111","0","0","169","221","59","406","124","34","189","344","177","298","0","187","155","208","82","395","43","20","159",4.9,6088,47.6,23.5,73.1,3.39999999999999,17.362023653088,57.5,11,0.4,19.4,0.8,42.2,3.8,43.8,2466,32.835085413929,2.29,14.1,21.8,51652,11.2,5.2,1,0,0,0
"1122","06037134904",391247,132112059,"2013-06-29","2013-06-29",1830,21,"Topanga",2157,121,"RAPE, FORCIBLE","",47,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"6600    DE SOTO                      AV","","(34.1906, -118.5884)",0,1,1,1,0,34.1906,-118.5884,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,1,0,0,0
"1123","06037134904",320057,132107960,"2013-03-31","2012-12-01",1,21,"Topanga",2157,121,"RAPE, FORCIBLE","0533 0537 1251 1258 1402 0913 0360",13,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"20300    HAMLIN                       ST","","(34.1908, -118.5753)",120,0,0,0,1,34.1908,-118.5753,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,0,1,0,0
"1124","06037134904",389083,132107854,"2013-03-27","2013-03-26",300,21,"Topanga",2157,121,"RAPE, FORCIBLE","0527",56,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,310,NA,NA,"20600    VANOWEN                      ST","","(34.1938, -118.5823)",1,1,1,1,0,34.1938,-118.5823,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,0,1,0,0
"1125","06037134904",323121,162107117,"2016-03-10","2012-12-31",2359,21,"Topanga",2157,121,"RAPE, FORCIBLE","1258 0556 0536 0527",14,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,812,NA,NA,"20600    SKOURAS                      DR","","(34.1926, -118.5819)",1165,0,0,0,1,34.1926,-118.5819,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,0,0,1,0
"1126","06037134904",1018239,162115272,"2016-08-28","2016-04-01",1,21,"Topanga",2157,121,"RAPE, FORCIBLE","1402 0527",17,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"20700    VANOWEN                      ST","","(34.1938, -118.5839)",149,0,0,0,1,34.1938,-118.5839,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,0,0,1,0
"1127","06037134904",594065,152104659,"2015-01-14","2014-02-14",1300,21,"Topanga",2157,121,"RAPE, FORCIBLE","0342 0537 1259 0527",17,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JO","Juv Other",121,NA,NA,NA,"20400    GILMORE                      ST","","(34.1894, -118.5777)",334,0,0,0,1,34.1894,-118.5777,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,0,0,1,0
"1128","06037134904",307930,122109906,"2012-05-03","2012-05-01",500,21,"Topanga",2157,121,"RAPE, FORCIBLE","0527 0519 0507 1259",15,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"MASON                        AV","VICTORY                      BL","(34.1887, -118.5797)",2,0,1,1,0,34.1887,-118.5797,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,1,0,0,0
"1129","06037134904",1013914,162107626,"2016-03-21","2016-03-19",500,21,"Topanga",2157,121,"RAPE, FORCIBLE","0913 0500 0527 1415",21,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"6700    DE SOTO                      AV","","(34.1921, -118.5884)",2,0,1,1,0,34.1921,-118.5884,"1310","Los Angeles","CA","4270",0.4,"309","US","1310","BlockApportionment:US.BlockGroups","1","2024","1918","30","0","186","142","0","243","0","0","31","144","46","64","0","197","130","219","60","86","303","37","106",5.2,4476,56.6,21.4,70.6,8,18.8784629133155,52.1,7.7,1.7,10.8,0,52.5,4.5,46.3,1430,18.3199285075961,3.105,21.5,12,49483,10.6,5.6,1,0,0,0
"1130","06037134905",794749,152107684,"2015-03-22","2015-03-18",1200,21,"Topanga",2158,121,"RAPE, FORCIBLE","0527 1402 1415 1409",37,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"6300    DE SOTO                      AV","","(34.1847, -118.5888)",4,0,1,1,0,34.1847,-118.5888,"1311","Los Angeles","CA","4169",1,"310","US","1311","BlockApportionment:US.BlockGroups","1","3081","3000","0","0","28","155","137","165","8","0","257","470","185","416","0","32","307","354","165","124","39","158","81",2.6,3684,47.1,12.5,77.4,10.1,21.2812160694897,73.3,9.4,0.5,18.8,1.5,11.5,1.7,45.8,1964,33.1704668838219,1.865,1.4,9.9,77500,3.5,5.7,1,0,0,0
"1131","06037134905",799630,152116556,"2015-10-02","2015-09-27",2100,21,"Topanga",2158,121,"RAPE, FORCIBLE","1402 0527 0515 1803 1206",43,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"21300    ERWIN                        ST","","(34.1829, -118.5959)",5,0,1,1,0,34.1829,-118.5959,"1311","Los Angeles","CA","4169",1,"310","US","1311","BlockApportionment:US.BlockGroups","1","3081","3000","0","0","28","155","137","165","8","0","257","470","185","416","0","32","307","354","165","124","39","158","81",2.6,3684,47.1,12.5,77.4,10.1,21.2812160694897,73.3,9.4,0.5,18.8,1.5,11.5,1.7,45.8,1964,33.1704668838219,1.865,1.4,9.9,77500,3.5,5.7,1,0,0,0
"1132","06037134905",1016112,162111639,"2016-06-07","2016-06-07",30,21,"Topanga",2158,121,"RAPE, FORCIBLE","0527 1813 2000",31,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"6200    DE SOTO                      AV","","(34.1827, -118.5903)",0,1,1,1,0,34.1827,-118.5903,"1311","Los Angeles","CA","4169",1,"310","US","1311","BlockApportionment:US.BlockGroups","1","3081","3000","0","0","28","155","137","165","8","0","257","470","185","416","0","32","307","354","165","124","39","158","81",2.6,3684,47.1,12.5,77.4,10.1,21.2812160694897,73.3,9.4,0.5,18.8,1.5,11.5,1.7,45.8,1964,33.1704668838219,1.865,1.4,9.9,77500,3.5,5.7,1,0,0,0
"1133","06037134905",1017438,162113912,"2016-07-30","2016-07-30",1030,21,"Topanga",2158,121,"RAPE, FORCIBLE","0527 1402",19,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"6200    DE SOTO                      AV","","(34.1827, -118.5903)",0,1,1,1,0,34.1827,-118.5903,"1311","Los Angeles","CA","4169",1,"310","US","1311","BlockApportionment:US.BlockGroups","1","3081","3000","0","0","28","155","137","165","8","0","257","470","185","416","0","32","307","354","165","124","39","158","81",2.6,3684,47.1,12.5,77.4,10.1,21.2812160694897,73.3,9.4,0.5,18.8,1.5,11.5,1.7,45.8,1964,33.1704668838219,1.865,1.4,9.9,77500,3.5,5.7,0,1,0,0
"1134","06037134905",794462,152107136,"2015-03-10","2015-03-10",1030,21,"Topanga",2158,121,"RAPE, FORCIBLE","0527 2003 1409",23,"F","W",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"6200    VARIEL                       AV","","(34.1829, -118.5928)",0,1,1,1,0,34.1829,-118.5928,"1311","Los Angeles","CA","4169",1,"310","US","1311","BlockApportionment:US.BlockGroups","1","3081","3000","0","0","28","155","137","165","8","0","257","470","185","416","0","32","307","354","165","124","39","158","81",2.6,3684,47.1,12.5,77.4,10.1,21.2812160694897,73.3,9.4,0.5,18.8,1.5,11.5,1.7,45.8,1964,33.1704668838219,1.865,1.4,9.9,77500,3.5,5.7,1,0,0,0
"1135","06037134905",310358,122114430,"2012-08-12","2012-08-12",100,21,"Topanga",2158,121,"RAPE, FORCIBLE","0500 1402",31,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"21300    ERWIN                        ST","","(34.1829, -118.5959)",0,1,1,1,0,34.1829,-118.5959,"1311","Los Angeles","CA","4169",1,"310","US","1311","BlockApportionment:US.BlockGroups","1","3081","3000","0","0","28","155","137","165","8","0","257","470","185","416","0","32","307","354","165","124","39","158","81",2.6,3684,47.1,12.5,77.4,10.1,21.2812160694897,73.3,9.4,0.5,18.8,1.5,11.5,1.7,45.8,1964,33.1704668838219,1.865,1.4,9.9,77500,3.5,5.7,1,0,0,0
"1136","06037135102",1124629,172100560,"2017-02-03","2017-02-02",2300,21,"Topanga",2144,121,"RAPE, FORCIBLE","1402 0527 0400 0537 2002 1206 0501 1820",27,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"6600    SALE                         AV","","(34.1906, -118.6189)",1,1,1,1,0,34.1906,-118.6189,"1245","Los Angeles","CA","3528",0.64,"244","US","1245","BlockApportionment:US.BlockGroups","1","1879","1779","0","0","64","70","40","120","44","0","103","109","23","216","0","48","173","357","129","112","158","13","100",5.3,4124,48.1,23.5,59.4,17.1,28.6372453928225,72.8,5.1,0.9,19.9,0,15.4,0,52.6,1262,11.2754607177498,3.295,5.9,8.5,93768,10,5.2,1,0,0,0
"1137","06037135102",387057,132100827,"2013-09-26","2013-09-26",1200,21,"Topanga",2144,121,"RAPE, FORCIBLE","1402 0527 0507 1011",18,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,820,998,NA,"22600    MOBILE                       ST","","(34.1882, -118.619)",0,1,1,1,0,34.1882,-118.619,"1245","Los Angeles","CA","3528",0.64,"244","US","1245","BlockApportionment:US.BlockGroups","1","1879","1779","0","0","64","70","40","120","44","0","103","109","23","216","0","48","173","357","129","112","158","13","100",5.3,4124,48.1,23.5,59.4,17.1,28.6372453928225,72.8,5.1,0.9,19.9,0,15.4,0,52.6,1262,11.2754607177498,3.295,5.9,8.5,93768,10,5.2,1,0,0,0
"1138","06037135102",799015,152115389,"2015-09-09","2015-08-17",2300,21,"Topanga",2144,121,"RAPE, FORCIBLE","0527",20,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"22700    SYLVAN                       ST","","(34.1847, -118.6212)",23,0,0,1,0,34.1847,-118.6212,"1245","Los Angeles","CA","3528",0.64,"244","US","1245","BlockApportionment:US.BlockGroups","1","1879","1779","0","0","64","70","40","120","44","0","103","109","23","216","0","48","173","357","129","112","158","13","100",5.3,4124,48.1,23.5,59.4,17.1,28.6372453928225,72.8,5.1,0.9,19.9,0,15.4,0,52.6,1262,11.2754607177498,3.295,5.9,8.5,93768,10,5.2,1,0,0,0
"1139","06037135111",583285,142111833,"2014-06-24","2014-06-22",1530,21,"Topanga",2155,121,"RAPE, FORCIBLE","0527",25,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"22100    VICTORY                      BL","","(34.1866, -118.6086)",2,0,1,1,0,34.1866,-118.6086,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,1,0,0,0
"1140","06037135111",584770,142114640,"2014-08-25","2014-04-01",1200,21,"Topanga",2156,121,"RAPE, FORCIBLE","0515 0527 1804",19,"F","W",203,"OTHER BUSINESS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"6600    TOPANGA CANYON               BL","","(34.1905, -118.6059)",146,0,0,0,1,34.1905,-118.6059,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,1,0,0,0
"1141","06037135111",579307,142100884,"2014-11-29","2014-09-08",1530,21,"Topanga",2146,121,"RAPE, FORCIBLE","1402 1259 0537 0527",14,"F","W",721,"HIGH SCHOOL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JO","Juv Other",121,998,NA,NA,"6800    TOPANGA CANYON               BL","","(34.1938, -118.6059)",82,0,0,0,1,34.1938,-118.6059,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,1,0,0,0
"1142","06037135111",391376,132112269,"2013-07-04","2013-07-04",1700,21,"Topanga",2156,121,"RAPE, FORCIBLE","0334 0316 1305 0418 0527 1300 1402",19,"F","W",122,"VEHICLE, PASSENGER/TRUCK",207,"OTHER KNIFE","AA","Adult Arrest",121,210,910,998,"6600    TOPANGA CANYON               BL","","(34.1905, -118.6059)",0,1,1,1,0,34.1905,-118.6059,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,1,0,0,0
"1143","06037135111",388931,132107579,"2013-03-22","2013-03-21",2230,21,"Topanga",2155,121,"RAPE, FORCIBLE","2000 0400",27,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"22200    VICTORY                      BL","","(34.1865, -118.6103)",1,1,1,1,0,34.1865,-118.6103,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,0,1,0,0
"1144","06037135111",793032,152104136,"2015-01-04","2015-01-02",2200,21,"Topanga",2155,121,"RAPE, FORCIBLE","1402",49,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"22100    VICTORY                      BL","","(34.1866, -118.6086)",2,0,1,1,0,34.1866,-118.6086,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,0,0,0,0
"1145","06037135111",306585,122107207,"2012-03-06","2012-03-06",1215,21,"Topanga",2145,121,"RAPE, FORCIBLE","1813 0500 0536",34,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"6600    NEVADA                       AV","","(34.1907, -118.6096)",0,1,1,1,0,34.1907,-118.6096,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,1,0,0,0
"1146","06037135111",1011691,162100715,"2016-04-04","2016-04-04",100,21,"Topanga",2145,121,"RAPE, FORCIBLE","1402 1415 0500",32,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"6500    HANNA                        AV","","(34.1886, -118.6072)",0,1,1,1,0,34.1886,-118.6072,"1246","Los Angeles","CA","3023",0.4,"245","US","1246","BlockApportionment:US.BlockGroups","1","1728","1679","0","0","128","112","42","238","52","11","114","209","48","120","0","50","124","164","73","47","131","16","49",2.8,3254,47.4,25.4,65.3,9.29999999999998,24.2470805162876,67.8,6.4,0.3,21.8,2.3,22.8,2.7,52.4,1092,13.6754763368162,2.99,9.4,7.1,86289,10.8,2.3,1,0,0,0
